id,srno,session,daysPresent,daysAbsent,attendancePercentage
18090,2224,Special Session,4,0,100.0
18091,2224,Monsoon Session,17,0,100.0
18092,2224,Budget Session,25,0,100.0
18093,2224,Winter Session,13,0,100.0
18094,2224,Monsoon Session,16,0,100.0
18095,2224,Budget Session,29,0,100.0
18096,2224,Winter Session,18,0,100.0
18097,2224,Monsoon Session,17,0,100.0
18098,2224,Budget Session,33,0,100.0
18099,2224,Monsoon Session,18,0,100.0
18100,2224,Budget Session,34,0,100.0
18101,2224,Winter Session,20,0,100.0
18102,2224,Monsoon Session,35,0,100.0
18103,2224,Budget Session,10,0,100.0
18104,2224,Winter Session,18,0,100.0
18105,2224,Monsoon Session,17,0,100.0
18106,2224,Budget Session,22,0,100.0
18107,2224,Budget Session,22,0,100.0
18108,2224,Budget Session,8,0,100.0
18109,2224,Winter Session,13,0,100.0
18110,2224,Monsoon Session,19,0,100.0
18111,2224,Budget Session,21,0,100.0
18112,2224,Budget Session,8,0,100.0
18113,2224,Winter Session,21,0,100.0
18114,2224,Monsoon Session,20,0,100.0
18115,2224,Budget Session,15,0,100.0
18116,2224,Budget Session,16,0,100.0
18117,2224,Winter Session,20,0,100.0
18118,2224,Monsoon Session,17,0,100.0
18119,2224,Budget Session,13,0,100.0
18120,2224,Budget Session,19,0,100.0
18121,2224,Winter Session,22,0,100.0
18122,2224,Budget Session,27,0,100.0
18123,2224,Special Session,3,0,100.0
18124,2224,Winter Session,12,0,100.0
18125,2224,Winter Session,10,0,100.0
18126,2224,Monsoon Session,21,0,100.0
18127,2224,Budget Session,11,0,100.0
18128,2224,Budget Session,21,0,100.0
18129,2224,Winter Session,20,0,100.0
18130,2224,Monsoon Session,19,0,100.0
18131,2224,225th Part-2,21,0,100.0
18132,2225,Budget Session,15,0,100.0
18133,2225,Budget Session,16,0,100.0
18134,2225,Winter Session,20,0,100.0
18135,2225,Monsoon Session,17,0,100.0
18136,2225,Budget Session,13,0,100.0
18137,2225,Budget Session,19,0,100.0
18138,2225,Winter Session,22,0,100.0
18139,2225,Budget Session,27,0,100.0
18140,2225,Special Session,3,0,100.0
18141,2225,Winter Session,12,0,100.0
18142,2225,Winter Session,10,0,100.0
18143,2225,Monsoon Session,21,0,100.0
18144,2225,Budget Session,11,0,100.0
18145,2225,Budget Session,21,0,100.0
18146,2225,Winter Session,20,0,100.0
18147,2225,Monsoon Session,19,0,100.0
18148,2225,225th Part-2,21,0,100.0
18149,2226,Budget Session,22,0,100.0
18150,2226,Budget Session,8,0,100.0
18151,2226,Winter Session,13,0,100.0
18152,2226,Monsoon Session,19,0,100.0
18153,2226,Budget Session,21,0,100.0
18154,2226,Budget Session,8,0,100.0
18155,2226,Winter Session,21,0,100.0
18156,2226,Monsoon Session,20,0,100.0
18157,2226,Budget Session,15,0,100.0
18158,2226,Budget Session,16,0,100.0
18159,2226,Winter Session,20,0,100.0
18160,2226,Monsoon Session,17,0,100.0
18161,2226,Budget Session,13,0,100.0
18162,2226,Budget Session,19,0,100.0
18163,2226,Winter Session,22,0,100.0
18164,2226,Budget Session,27,0,100.0
18165,2226,Special Session,3,0,100.0
18166,2226,Winter Session,12,0,100.0
18167,2226,Winter Session,10,0,100.0
18168,2226,Monsoon Session,21,0,100.0
18169,2226,Budget Session,11,0,100.0
18170,2226,Budget Session,21,0,100.0
18171,2226,Winter Session,20,0,100.0
18172,2226,Monsoon Session,19,0,100.0
18173,2226,225th Part-2,21,0,100.0
18174,2227,Budget Session,22,0,100.0
18175,2227,Budget Session,8,0,100.0
18176,2227,Winter Session,13,0,100.0
18177,2227,Monsoon Session,19,0,100.0
18178,2227,Budget Session,21,0,100.0
18179,2227,Budget Session,8,0,100.0
18180,2227,Winter Session,21,0,100.0
18181,2227,Monsoon Session,20,0,100.0
18182,2227,Budget Session,15,0,100.0
18183,2227,Budget Session,16,0,100.0
18184,2227,Winter Session,20,0,100.0
18185,2227,Monsoon Session,17,0,100.0
18186,2227,Budget Session,13,0,100.0
18187,2227,Budget Session,19,0,100.0
18188,2227,Winter Session,22,0,100.0
18189,2227,Budget Session,27,0,100.0
18190,2227,Special Session,3,0,100.0
18191,2227,Winter Session,12,0,100.0
18192,2227,Winter Session,10,0,100.0
18193,2227,Monsoon Session,21,0,100.0
18194,2227,Budget Session,11,0,100.0
18195,2227,Budget Session,21,0,100.0
18196,2227,Winter Session,20,0,100.0
18197,2227,Monsoon Session,19,0,100.0
18198,2227,225th Part-2,21,0,100.0
18199,2228,Budget Session,22,0,100.0
18200,2228,Budget Session,8,0,100.0
18201,2228,Winter Session,13,0,100.0
18202,2228,Monsoon Session,19,0,100.0
18203,2228,Budget Session,21,0,100.0
18204,2228,Budget Session,8,0,100.0
18205,2228,Winter Session,21,0,100.0
18206,2228,Monsoon Session,20,0,100.0
18207,2228,Budget Session,15,0,100.0
18208,2228,Budget Session,16,0,100.0
18209,2228,Winter Session,20,0,100.0
18210,2228,Monsoon Session,17,0,100.0
18211,2228,Budget Session,13,0,100.0
18212,2228,Budget Session,19,0,100.0
18213,2228,Winter Session,22,0,100.0
18214,2228,Budget Session,27,0,100.0
18215,2228,Special Session,3,0,100.0
18216,2228,Winter Session,12,0,100.0
18217,2228,Winter Session,10,0,100.0
18218,2228,Monsoon Session,21,0,100.0
18219,2228,Budget Session,11,0,100.0
18220,2228,Budget Session,21,0,100.0
18221,2228,Winter Session,20,0,100.0
18222,2228,Monsoon Session,19,0,100.0
18223,2228,225th Part-2,21,0,100.0
18224,2229,Budget Session,22,0,100.0
18225,2229,Budget Session,8,0,100.0
18226,2229,Winter Session,13,0,100.0
18227,2229,Monsoon Session,19,0,100.0
18228,2229,Budget Session,21,0,100.0
18229,2229,Budget Session,8,0,100.0
18230,2229,Winter Session,21,0,100.0
18231,2229,Monsoon Session,20,0,100.0
18232,2229,Budget Session,15,0,100.0
18233,2229,Budget Session,16,0,100.0
18234,2229,Winter Session,20,0,100.0
18235,2229,Monsoon Session,17,0,100.0
18236,2229,Budget Session,13,0,100.0
18237,2229,Budget Session,19,0,100.0
18238,2229,Winter Session,22,0,100.0
18239,2229,Budget Session,27,0,100.0
18240,2229,Special Session,3,0,100.0
18241,2229,Winter Session,12,0,100.0
18242,2229,Winter Session,10,0,100.0
18243,2229,Monsoon Session,21,0,100.0
18244,2229,Budget Session,11,0,100.0
18245,2229,Budget Session,21,0,100.0
18246,2229,Winter Session,20,0,100.0
18247,2229,Monsoon Session,19,0,100.0
18248,2229,225th Part-2,21,0,100.0
18249,2230,Budget Session,22,0,100.0
18250,2230,Budget Session,8,0,100.0
18251,2230,Winter Session,13,0,100.0
18252,2230,Monsoon Session,19,0,100.0
18253,2230,Budget Session,21,0,100.0
18254,2230,Budget Session,8,0,100.0
18255,2230,Winter Session,21,0,100.0
18256,2230,Monsoon Session,20,0,100.0
18257,2230,Budget Session,15,0,100.0
18258,2230,Budget Session,16,0,100.0
18259,2230,Winter Session,20,0,100.0
18260,2230,Monsoon Session,17,0,100.0
18261,2230,Budget Session,13,0,100.0
18262,2230,Budget Session,19,0,100.0
18263,2230,Winter Session,22,0,100.0
18264,2230,Budget Session,27,0,100.0
18265,2230,Special Session,3,0,100.0
18266,2230,Winter Session,12,0,100.0
18267,2230,Winter Session,10,0,100.0
18268,2230,Monsoon Session,21,0,100.0
18269,2230,Budget Session,11,0,100.0
18270,2230,Budget Session,21,0,100.0
18271,2230,Winter Session,20,0,100.0
18272,2230,Monsoon Session,19,0,100.0
18273,2230,225th Part-2,21,0,100.0
18274,2231,Budget Session,22,0,100.0
18275,2231,Budget Session,8,0,100.0
18276,2231,Winter Session,13,0,100.0
18277,2231,Monsoon Session,19,0,100.0
18278,2231,Budget Session,21,0,100.0
18279,2231,Budget Session,8,0,100.0
18280,2231,Winter Session,21,0,100.0
18281,2231,Monsoon Session,20,0,100.0
18282,2231,Budget Session,15,0,100.0
18283,2231,Budget Session,16,0,100.0
18284,2231,Winter Session,20,0,100.0
18285,2231,Monsoon Session,17,0,100.0
18286,2231,Budget Session,13,0,100.0
18287,2231,Budget Session,19,0,100.0
18288,2231,Winter Session,22,0,100.0
18289,2231,Budget Session,27,0,100.0
18290,2231,Special Session,3,0,100.0
18291,2231,Winter Session,12,0,100.0
18292,2231,Winter Session,10,0,100.0
18293,2231,Monsoon Session,21,0,100.0
18294,2231,Budget Session,11,0,100.0
18295,2231,Budget Session,21,0,100.0
18296,2231,Winter Session,20,0,100.0
18297,2231,Monsoon Session,19,0,100.0
18298,2232,Budget Session,16,0,100.0
18299,2232,Winter Session,20,0,100.0
18300,2232,Monsoon Session,17,0,100.0
18301,2232,Budget Session,13,0,100.0
18302,2232,Budget Session,19,0,100.0
18303,2232,Winter Session,22,0,100.0
18304,2232,Budget Session,27,0,100.0
18305,2232,Special Session,3,0,100.0
18306,2232,Winter Session,12,0,100.0
18307,2232,Winter Session,10,0,100.0
18308,2232,Monsoon Session,21,0,100.0
18309,2232,Budget Session,11,0,100.0
18310,2232,Budget Session,21,0,100.0
18311,2232,Winter Session,20,0,100.0
18312,2232,Monsoon Session,19,0,100.0
18313,819,219th Part-2,17,0,100.0
18314,819,219th Part-1,15,0,100.0
18315,819,Winter Session,23,0,100.0
18316,819,Budget Session,26,0,100.0
18317,819,Special Session,4,0,100.0
18318,819,Budget Session,10,0,100.0
18319,819,214th Part2,10,0,100.0
18320,819,214th Part-1,6,0,100.0
18321,819,Budget Session,35,0,100.0
18322,819,Winter Session,17,0,100.0
18323,2233,Budget Session,22,0,100.0
18324,2233,Budget Session,8,0,100.0
18325,2233,Winter Session,13,0,100.0
18326,2233,Monsoon Session,19,0,100.0
18327,2233,Budget Session,21,0,100.0
18328,2233,Budget Session,8,0,100.0
18329,2233,Winter Session,21,0,100.0
18330,2233,Monsoon Session,20,0,100.0
18331,2233,Budget Session,15,0,100.0
18332,2233,Budget Session,16,0,100.0
18333,2233,Winter Session,20,0,100.0
18334,2233,Monsoon Session,17,0,100.0
18335,2233,Budget Session,13,0,100.0
18336,2233,Budget Session,19,0,100.0
18337,2233,Winter Session,22,0,100.0
18338,2233,Budget Session,27,0,100.0
18339,2233,Special Session,3,0,100.0
18340,2233,Winter Session,12,0,100.0
18341,2233,Winter Session,10,0,100.0
18342,2233,Monsoon Session,21,0,100.0
18343,2233,Budget Session,11,0,100.0
18344,2233,Budget Session,21,0,100.0
18345,2233,Winter Session,20,0,100.0
18346,2233,Monsoon Session,19,0,100.0
18347,2234,Budget Session,22,0,100.0
18348,2234,Budget Session,8,0,100.0
18349,2234,Winter Session,13,0,100.0
18350,2234,Monsoon Session,19,0,100.0
18351,2234,Budget Session,21,0,100.0
18352,2234,Budget Session,8,0,100.0
18353,2234,Winter Session,21,0,100.0
18354,2234,Monsoon Session,20,0,100.0
18355,2234,Budget Session,15,0,100.0
18356,2234,Budget Session,16,0,100.0
18357,2234,Winter Session,20,0,100.0
18358,2234,Monsoon Session,17,0,100.0
18359,2234,Budget Session,13,0,100.0
18360,2234,Budget Session,19,0,100.0
18361,2234,Winter Session,22,0,100.0
18362,2234,Budget Session,27,0,100.0
18363,2234,Special Session,3,0,100.0
18364,2234,Winter Session,12,0,100.0
18365,2234,Winter Session,10,0,100.0
18366,2234,Monsoon Session,21,0,100.0
18367,2234,Budget Session,11,0,100.0
18368,2234,Budget Session,21,0,100.0
18369,2234,Winter Session,20,0,100.0
18370,2234,Monsoon Session,19,0,100.0
18371,2235,Budget Session,22,0,100.0
18372,2235,Budget Session,8,0,100.0
18373,2235,Winter Session,13,0,100.0
18374,2235,Monsoon Session,19,0,100.0
18375,2235,Budget Session,21,0,100.0
18376,2235,Budget Session,8,0,100.0
18377,2235,Winter Session,21,0,100.0
18378,2235,Monsoon Session,20,0,100.0
18379,2235,Budget Session,15,0,100.0
18380,2235,Budget Session,16,0,100.0
18381,2235,Winter Session,20,0,100.0
18382,2235,Monsoon Session,17,0,100.0
18383,2235,Budget Session,13,0,100.0
18384,2235,Budget Session,19,0,100.0
18385,2235,Winter Session,22,0,100.0
18386,2235,Budget Session,27,0,100.0
18387,2235,Special Session,3,0,100.0
18388,2235,Winter Session,12,0,100.0
18389,2235,Winter Session,10,0,100.0
18390,2235,Monsoon Session,21,0,100.0
18391,2235,Budget Session,11,0,100.0
18392,2235,Budget Session,21,0,100.0
18393,2235,Winter Session,20,0,100.0
18394,2235,Monsoon Session,19,0,100.0
18395,302,Monsoon Session,26,0,100.0
18396,302,Budget Session,23,0,100.0
18397,302,Winter Session,23,0,100.0
18398,302,Monsoon Session,26,0,100.0
18399,302,219th Part-2,17,0,100.0
18400,302,219th Part-1,15,0,100.0
18401,302,Winter Session,23,0,100.0
18402,302,Budget Session,26,0,100.0
18403,302,Special Session,4,0,100.0
18404,302,Budget Session,10,0,100.0
18405,302,214th Part2,10,0,100.0
18406,302,214th Part-1,6,0,100.0
18407,302,Budget Session,35,0,100.0
18408,302,Winter Session,17,0,100.0
18409,2236,Winter Session,15,0,100.0
18410,2236,Monsoon Session,21,0,100.0
18411,2236,Budget Session,27,0,100.0
18412,2236,Winter Session,19,0,100.0
18413,2236,Monsoon Session,16,0,100.0
18414,2236,Special Session,5,0,100.0
18415,2236,Budget Session,9,0,100.0
18416,2236,Winter Session,15,0,100.0
18417,2236,Special Session,4,0,100.0
18418,2236,Monsoon Session,17,0,100.0
18419,2236,Budget Session,25,0,100.0
18420,2236,Winter Session,13,0,100.0
18421,2236,Monsoon Session,16,0,100.0
18422,2236,Budget Session,29,0,100.0
18423,2236,Winter Session,18,0,100.0
18424,2236,Budget Session,22,0,100.0
18425,2236,Budget Session,8,0,100.0
18426,2236,Winter Session,13,0,100.0
18427,2236,Monsoon Session,19,0,100.0
18428,2236,Budget Session,21,0,100.0
18429,2236,Budget Session,8,0,100.0
18430,2236,Winter Session,21,0,100.0
18431,2236,Monsoon Session,20,0,100.0
18432,2236,Budget Session,15,0,100.0
18433,2236,Budget Session,16,0,100.0
18434,2236,Winter Session,20,0,100.0
18435,2236,Monsoon Session,17,0,100.0
18436,2236,Budget Session,13,0,100.0
18437,2236,Budget Session,19,0,100.0
18438,2236,Winter Session,22,0,100.0
18439,2236,Budget Session,27,0,100.0
18440,2236,Special Session,3,0,100.0
18441,2236,Winter Session,12,0,100.0
18442,2236,Winter Session,10,0,100.0
18443,2236,Monsoon Session,21,0,100.0
18444,2236,Budget Session,11,0,100.0
18445,2236,Budget Session,21,0,100.0
18446,2237,Budget Session,15,0,100.0
18447,2237,Budget Session,16,0,100.0
18448,2237,Winter Session,20,0,100.0
18449,2237,Monsoon Session,17,0,100.0
18450,2237,Budget Session,13,0,100.0
18451,2237,Budget Session,19,0,100.0
18452,2237,Winter Session,22,0,100.0
18453,2237,Budget Session,27,0,100.0
18454,2237,Special Session,3,0,100.0
18455,2237,Winter Session,12,0,100.0
18456,2237,Winter Session,10,0,100.0
18457,2237,Monsoon Session,21,0,100.0
18458,2237,Budget Session,11,0,100.0
18459,2237,Budget Session,21,0,100.0
18460,2238,Budget Session,34,0,100.0
18461,2238,Winter Session,20,0,100.0
18462,2238,Monsoon Session,35,0,100.0
18463,2238,Budget Session,10,0,100.0
18464,2238,Winter Session,18,0,100.0
18465,2238,Monsoon Session,17,0,100.0
18466,2238,Budget Session,22,0,100.0
18467,2238,Budget Session,8,0,100.0
18468,2238,Winter Session,13,0,100.0
18469,2238,Monsoon Session,19,0,100.0
18470,2238,Budget Session,21,0,100.0
18471,2238,Budget Session,8,0,100.0
18472,2238,Winter Session,21,0,100.0
18473,2238,Monsoon Session,20,0,100.0
18474,2238,Budget Session,15,0,100.0
18475,2238,Budget Session,16,0,100.0
18476,2238,Winter Session,20,0,100.0
18477,2238,Monsoon Session,17,0,100.0
18478,2238,Budget Session,13,0,100.0
18479,2238,Budget Session,19,0,100.0
18480,2238,Winter Session,22,0,100.0
18481,2238,Budget Session,27,0,100.0
18482,2238,Special Session,3,0,100.0
18483,2238,Winter Session,12,0,100.0
18484,2238,Winter Session,10,0,100.0
18485,2238,Monsoon Session,21,0,100.0
18486,2238,Budget Session,11,0,100.0
18487,2240,Budget Session,10,0,100.0
18488,2240,Winter Session,18,0,100.0
18489,2240,Monsoon Session,17,0,100.0
18490,2240,Budget Session,22,0,100.0
18491,2240,Budget Session,8,0,100.0
18492,2240,Winter Session,13,0,100.0
18493,2240,Monsoon Session,19,0,100.0
18494,2240,Budget Session,21,0,100.0
18495,2240,Budget Session,8,0,100.0
18496,2240,Winter Session,21,0,100.0
18497,2240,Monsoon Session,20,0,100.0
18498,2240,Budget Session,15,0,100.0
18499,2240,Budget Session,16,0,100.0
18500,2240,Winter Session,20,0,100.0
18501,2240,Monsoon Session,17,0,100.0
18502,2240,Budget Session,13,0,100.0
18503,2240,Budget Session,19,0,100.0
18504,2240,Winter Session,22,0,100.0
18505,2240,Budget Session,27,0,100.0
18506,2240,Special Session,3,0,100.0
18507,2240,Winter Session,12,0,100.0
18508,2240,Winter Session,10,0,100.0
18509,2240,Monsoon Session,21,0,100.0
18510,2242,Monsoon Session,35,0,100.0
18511,2242,Budget Session,10,0,100.0
18512,2242,Winter Session,18,0,100.0
18513,2242,Monsoon Session,17,0,100.0
18514,2242,Budget Session,22,0,100.0
18515,2242,Budget Session,8,0,100.0
18516,2242,Winter Session,13,0,100.0
18517,2242,Monsoon Session,19,0,100.0
18518,2242,Budget Session,21,0,100.0
18519,2242,Budget Session,8,0,100.0
18520,2242,Winter Session,21,0,100.0
18521,2242,Monsoon Session,20,0,100.0
18522,2242,Budget Session,15,0,100.0
18523,2242,Budget Session,16,0,100.0
18524,2242,Winter Session,20,0,100.0
18525,2242,Monsoon Session,17,0,100.0
18526,2242,Budget Session,13,0,100.0
18527,2242,Budget Session,19,0,100.0
18528,2242,Winter Session,22,0,100.0
18529,2242,Budget Session,27,0,100.0
18530,2242,Special Session,3,0,100.0
18531,2242,Winter Session,12,0,100.0
18532,2242,Winter Session,10,0,100.0
18533,2242,Monsoon Session,21,0,100.0
18534,2243,Monsoon Session,35,0,100.0
18535,2243,Budget Session,10,0,100.0
18536,2243,Winter Session,18,0,100.0
18537,2243,Monsoon Session,17,0,100.0
18538,2243,Budget Session,22,0,100.0
18539,2243,Budget Session,8,0,100.0
18540,2243,Winter Session,13,0,100.0
18541,2243,Monsoon Session,19,0,100.0
18542,2243,Budget Session,21,0,100.0
18543,2243,Budget Session,8,0,100.0
18544,2243,Winter Session,21,0,100.0
18545,2243,Monsoon Session,20,0,100.0
18546,2243,Budget Session,15,0,100.0
18547,2243,Budget Session,16,0,100.0
18548,2243,Winter Session,20,0,100.0
18549,2243,Monsoon Session,17,0,100.0
18550,2243,Budget Session,13,0,100.0
18551,2243,Budget Session,19,0,100.0
18552,2243,Winter Session,22,0,100.0
18553,2243,Budget Session,27,0,100.0
18554,2243,Special Session,3,0,100.0
18555,2243,Winter Session,12,0,100.0
18556,2243,Winter Session,10,0,100.0
18557,2243,Monsoon Session,21,0,100.0
18558,2244,Monsoon Session,35,0,100.0
18559,2244,Budget Session,10,0,100.0
18560,2244,Winter Session,18,0,100.0
18561,2244,Monsoon Session,17,0,100.0
18562,2244,Budget Session,22,0,100.0
18563,2244,Budget Session,8,0,100.0
18564,2244,Winter Session,13,0,100.0
18565,2244,Monsoon Session,19,0,100.0
18566,2244,Budget Session,21,0,100.0
18567,2244,Budget Session,8,0,100.0
18568,2244,Winter Session,21,0,100.0
18569,2244,Monsoon Session,20,0,100.0
18570,2244,Budget Session,15,0,100.0
18571,2244,Budget Session,16,0,100.0
18572,2244,Winter Session,20,0,100.0
18573,2244,Monsoon Session,17,0,100.0
18574,2244,Budget Session,13,0,100.0
18575,2244,Budget Session,19,0,100.0
18576,2244,Winter Session,22,0,100.0
18577,2244,Budget Session,27,0,100.0
18578,2244,Special Session,3,0,100.0
18579,2244,Winter Session,12,0,100.0
18580,2244,Winter Session,10,0,100.0
18581,2244,Monsoon Session,21,0,100.0
18582,2245,Winter Session,15,0,100.0
18583,2245,Monsoon Session,21,0,100.0
18584,2245,Budget Session,27,0,100.0
18585,2245,Winter Session,19,0,100.0
18586,2245,Monsoon Session,16,0,100.0
18587,2245,Special Session,5,0,100.0
18588,2245,Budget Session,9,0,100.0
18589,2245,Winter Session,15,0,100.0
18590,2245,Special Session,4,0,100.0
18591,2245,Monsoon Session,17,0,100.0
18592,2245,Budget Session,25,0,100.0
18593,2245,Winter Session,13,0,100.0
18594,2245,Monsoon Session,16,0,100.0
18595,2245,Budget Session,22,0,100.0
18596,2245,Budget Session,8,0,100.0
18597,2245,Winter Session,13,0,100.0
18598,2245,Monsoon Session,19,0,100.0
18599,2245,Budget Session,21,0,100.0
18600,2245,Budget Session,8,0,100.0
18601,2245,Winter Session,21,0,100.0
18602,2245,Monsoon Session,20,0,100.0
18603,2245,Budget Session,15,0,100.0
18604,2245,Budget Session,16,0,100.0
18605,2245,Winter Session,20,0,100.0
18606,2245,Monsoon Session,17,0,100.0
18607,2245,Budget Session,13,0,100.0
18608,2245,Budget Session,19,0,100.0
18609,2245,Winter Session,22,0,100.0
18610,2245,Budget Session,27,0,100.0
18611,2245,Special Session,3,0,100.0
18612,2245,Winter Session,12,0,100.0
18613,2245,Winter Session,10,0,100.0
18614,2246,Budget Session,15,0,100.0
18615,2246,Budget Session,16,0,100.0
18616,2246,Winter Session,20,0,100.0
18617,2246,Monsoon Session,17,0,100.0
18618,2246,Budget Session,13,0,100.0
18619,2246,Budget Session,19,0,100.0
18620,2246,Winter Session,22,0,100.0
18621,2246,Budget Session,27,0,100.0
18622,2246,Special Session,3,0,100.0
18623,2246,Winter Session,12,0,100.0
18624,2246,Winter Session,10,0,100.0
18625,2247,Winter Session,15,0,100.0
18626,2247,Monsoon Session,21,0,100.0
18627,2247,Budget Session,27,0,100.0
18628,2247,Winter Session,19,0,100.0
18629,2247,Monsoon Session,16,0,100.0
18630,2247,Special Session,5,0,100.0
18631,2247,Budget Session,9,0,100.0
18632,2247,Winter Session,15,0,100.0
18633,2247,Special Session,4,0,100.0
18634,2247,Monsoon Session,17,0,100.0
18635,2247,Budget Session,25,0,100.0
18636,2247,Winter Session,13,0,100.0
18637,2247,Monsoon Session,16,0,100.0
18638,2247,Budget Session,29,0,100.0
18639,2247,Winter Session,18,0,100.0
18640,2247,Monsoon Session,17,0,100.0
18641,2247,Budget Session,33,0,100.0
18642,2247,Monsoon Session,18,0,100.0
18643,2247,Budget Session,34,0,100.0
18644,2247,Winter Session,20,0,100.0
18645,2247,Monsoon Session,35,0,100.0
18646,2247,Budget Session,10,0,100.0
18647,2247,Winter Session,18,0,100.0
18648,2247,Monsoon Session,17,0,100.0
18649,2247,Budget Session,22,0,100.0
18650,2247,Budget Session,8,0,100.0
18651,2247,Winter Session,13,0,100.0
18652,2247,Monsoon Session,19,0,100.0
18653,2247,Budget Session,21,0,100.0
18654,2247,Budget Session,8,0,100.0
18655,2247,Winter Session,21,0,100.0
18656,2247,Monsoon Session,20,0,100.0
18657,2247,Budget Session,15,0,100.0
18658,2247,Budget Session,16,0,100.0
18659,2247,Winter Session,20,0,100.0
18660,2247,Monsoon Session,17,0,100.0
18661,2247,Budget Session,13,0,100.0
18662,2247,Budget Session,19,0,100.0
18663,2247,Winter Session,22,0,100.0
18664,2247,Budget Session,27,0,100.0
18665,2247,Special Session,3,0,100.0
18666,2248,Winter Session,15,0,100.0
18667,2248,Monsoon Session,21,0,100.0
18668,2248,Budget Session,27,0,100.0
18669,2248,Winter Session,19,0,100.0
18670,2248,Monsoon Session,16,0,100.0
18671,2248,Special Session,5,0,100.0
18672,2248,Budget Session,9,0,100.0
18673,2248,Winter Session,15,0,100.0
18674,2248,Special Session,4,0,100.0
18675,2248,Monsoon Session,17,0,100.0
18676,2248,Budget Session,25,0,100.0
18677,2248,Winter Session,13,0,100.0
18678,2248,Monsoon Session,16,0,100.0
18679,2248,Budget Session,29,0,100.0
18680,2248,Winter Session,18,0,100.0
18681,2248,Monsoon Session,17,0,100.0
18682,2248,Budget Session,33,0,100.0
18683,2248,Monsoon Session,18,0,100.0
18684,2248,Budget Session,34,0,100.0
18685,2248,Budget Session,34,0,100.0
18686,2248,Winter Session,20,0,100.0
18687,2248,Monsoon Session,35,0,100.0
18688,2248,Budget Session,10,0,100.0
18689,2248,Winter Session,18,0,100.0
18690,2248,Monsoon Session,17,0,100.0
18691,2248,Budget Session,22,0,100.0
18692,2248,Budget Session,8,0,100.0
18693,2248,Winter Session,13,0,100.0
18694,2248,Monsoon Session,19,0,100.0
18695,2248,Budget Session,21,0,100.0
18696,2248,Budget Session,8,0,100.0
18697,2248,Winter Session,21,0,100.0
18698,2248,Monsoon Session,20,0,100.0
18699,2248,Budget Session,15,0,100.0
18700,2248,Budget Session,16,0,100.0
18701,2248,Winter Session,20,0,100.0
18702,2248,Monsoon Session,17,0,100.0
18703,2248,Budget Session,13,0,100.0
18704,2248,Budget Session,19,0,100.0
18705,2248,Winter Session,22,0,100.0
18706,2248,Budget Session,27,0,100.0
18707,2248,Special Session,3,0,100.0
18708,2249,Budget Session,34,0,100.0
18709,2249,Winter Session,20,0,100.0
18710,2249,Monsoon Session,35,0,100.0
18711,2249,Budget Session,10,0,100.0
18712,2249,Winter Session,18,0,100.0
18713,2249,Monsoon Session,17,0,100.0
18714,2249,Budget Session,22,0,100.0
18715,2249,Budget Session,8,0,100.0
18716,2249,Winter Session,13,0,100.0
18717,2249,Monsoon Session,19,0,100.0
18718,2249,Budget Session,21,0,100.0
18719,2249,Budget Session,8,0,100.0
18720,2249,Winter Session,21,0,100.0
18721,2249,Monsoon Session,20,0,100.0
18722,2249,Budget Session,15,0,100.0
18723,2249,Budget Session,16,0,100.0
18724,2249,Winter Session,20,0,100.0
18725,2249,Monsoon Session,17,0,100.0
18726,2249,Budget Session,13,0,100.0
18727,2249,Budget Session,19,0,100.0
18728,2249,Winter Session,22,0,100.0
18729,2249,Budget Session,27,0,100.0
18730,2249,Special Session,3,0,100.0
18731,2250,Budget Session,34,0,100.0
18732,2250,Winter Session,20,0,100.0
18733,2250,Monsoon Session,35,0,100.0
18734,2250,Budget Session,10,0,100.0
18735,2250,Winter Session,18,0,100.0
18736,2250,Monsoon Session,17,0,100.0
18737,2250,Budget Session,22,0,100.0
18738,2250,Budget Session,8,0,100.0
18739,2250,Winter Session,13,0,100.0
18740,2250,Monsoon Session,19,0,100.0
18741,2250,Budget Session,21,0,100.0
18742,2250,Budget Session,8,0,100.0
18743,2250,Winter Session,21,0,100.0
18744,2250,Monsoon Session,20,0,100.0
18745,2250,Budget Session,15,0,100.0
18746,2250,Budget Session,16,0,100.0
18747,2250,Winter Session,20,0,100.0
18748,2250,Monsoon Session,17,0,100.0
18749,2250,Budget Session,13,0,100.0
18750,2250,Budget Session,19,0,100.0
18751,2250,Winter Session,22,0,100.0
18752,2250,Budget Session,27,0,100.0
18753,2250,Special Session,3,0,100.0
18754,2251,Winter Session,15,0,100.0
18755,2251,Monsoon Session,21,0,100.0
18756,2251,Budget Session,27,0,100.0
18757,2251,Winter Session,19,0,100.0
18758,2251,Monsoon Session,16,0,100.0
18759,2251,Special Session,5,0,100.0
18760,2251,Budget Session,9,0,100.0
18761,2251,Winter Session,15,0,100.0
18762,2251,Special Session,4,0,100.0
18763,2251,Monsoon Session,17,0,100.0
18764,2251,Budget Session,25,0,100.0
18765,2251,Winter Session,13,0,100.0
18766,2251,Monsoon Session,16,0,100.0
18767,2251,Budget Session,29,0,100.0
18768,2251,Winter Session,18,0,100.0
18769,2251,Monsoon Session,17,0,100.0
18770,2251,Budget Session,33,0,100.0
18771,2251,Monsoon Session,18,0,100.0
18772,2251,Budget Session,34,0,100.0
18773,2251,Budget Session,34,0,100.0
18774,2251,Winter Session,20,0,100.0
18775,2251,Monsoon Session,35,0,100.0
